sent_rating,processed_text_KeepStopwords,data
positivo,Design bonito luzes no fundo refletem na superfície do móvel e fica um efeito bem legal porém a principal função dela que é escutar realmente é pior do que da geração passada Tenho que falar mais alto para reconhecer Tamanho maior não acrescentou qualidade de som em relação à geração passada na minha opinião,2020-12-26 00:00:00
positivo,Não dá pra usar fora da tomada e as vezes é de difícil configuração bluetooth alexa- celular A qualidade de som e aceitável mas esperava mais,2021-12-17 00:00:00
positivo,atendeu as expectativas Facil configuração reconhecimento de voz excelente principalmente a longa distância que eu duvidava muito satisfeita,2022-03-17 00:00:00
positivo,"Comprei na promoção Prime e estou gostando muito Queria uma caixa de som bluetooth que ficasse direto na tomada ouço música o dia todo).O som é bom e alto Ter a Alexa é um adicional bacana Quem puder recomendo esperar até a Black Friday quando o preço deve voltar a ficar por volta dos R$ 250,00",2021-07-11 00:00:00
negativo,sinceramente gostei muito da qualidade do produto mas ainda não acho que seja um item tão necessário para o dia a dia a qualidade do som é boa mas o volume muito baixo quando se comparando às caixinhas JBL o controle de volume é fácil mas os botões ficam nas costas do aparelho dificultando o manuseio,2020-12-10 00:00:00
positivo,Produto cumpre o prometido Reconhece facilmente as Skills ativadas consegui configurar rapidamente e de maneira fácil vincular dispositivos também foi fácil no caso a TV O som e excelente uma caixa JBL do mesmo padrão não deixa nada a desejar Ponto negativo e o cabo branco que não condiz com o aparelho que é preto,2020-12-23 00:00:00
positivo,Muito bom produto reconhece até mesmo a distância nossa voz responde a maioria das perguntas e possui muitos recursos interessantes Como sugestão ficaria melhor se tivesse uma bateria e se o cabo de alimentação chamasse menos atenção no mais cumpre com sua função Agora é tornar a casa cada dia mais inteligente para que ela venha a cumprir seu verdadeiro papel de assistente virtual,2021-01-02 00:00:00
positivo,Produto muito bom mas por enquanto não é tão util Acredito que nos próximos anos vai ser mais Atualmente serve mais como uma boa caixa de som de media pra alta qualidade Esperava um som melhor até O reconhecimento da voz é muito bom mas peca em muitos comandos ainda Precisa seguir uma linha até chegar em algumas coisas,2020-12-13 00:00:00
negativo,Ótima qualidade Porém a versão desktop ainda não está disponível no Brasil As skills São bastante chatas para serem configuradas Tive que desinstalar tudo umas três ou quatro vezes No Alexa tem backup mas nos outros que vamos conectar nem sempre e desinstalando perde se tudo Mas mesmo assim aconselho a experiência Blz,2020-11-26 00:00:00
positivo,Gostei de ter muitas opções em músicas informações sobre cultura clima de dar os comandos simples e ela realizar tem jogos e meu filho de 12 anos também gostou muito wikepedia me distrai muito nessa Pandemia comprei em Jan/21 mais existem muitas perguntas que no Google teriam mais respostas,2021-03-15 00:00:00
positivo,Eu acho que o app da Alexia tinha que ser mais intuitivo Gostei da voz achei ela bem esperta O que não gostei muito é que tem que ficar add skill ’s pra ela falar como você ou fazer uma coisa Eu acho que isso já devia que vir pronto de fábrica O app tem que ser atualizado mais vezes já com as skills nela,2021-10-01 00:00:00
positivo,Por ser um modelo mais sóbrio produz um ótimo som não recomendaria para ouvir musicar que utilizam o máximo das qualidades sonoras de um equipamento Bom para ficar em um canto de sala por ter direcionamento da fonte sonora e ficar atendo a seus comando e respostas simples minha mãe optou por esse para ouvir o rádio local,2021-07-18 00:00:00
positivo,Gostei muito só falta eu comprar uma lâmpada que se eu disser Alexa ligue as luzes Ela acenda e tambem conectar a alexa na minha TV para ligar e desligar tenho preguiça hehe porém as vezes eu falo Alexa E eu tenho que falar 2 ou mais vezes para ela me escutar E também eu me divirto muito com ela com perguntas aleatórias mas fora o bug achei ótimo e recomendo muito,2021-06-20 00:00:00
positivo,A captura de voz realmente é ruim ou falamos muito perto ou falamos muito alto De outro cômodo impossível Ponto fraco é só funcionar com cabo de energia e não ter vindo com cabo de áudio Não entendi pq nao veio já que tem entrada pro cabo e informa no manual sobre a entrada pro cabo Tbem não tem entrada USB,2022-01-01 00:00:00
positivo,Tenho uma Echo Dot de 3ª Geração e adquiri uma de 4ª geração para o meu irmão Excelente qualidade sonora superior a 3ª que eu já considerava boa Aparelho muito bonito então além de ser útil entrega um charme ao ambiente Recomendo demais para quem quer automatizar o cômodo da casa,2021-04-01 00:00:00
positivo,Estou curtindo muito a Alexa No início deu um pouco de trabalho pois minha conta havia sido aberta no México porém depois que aprendi a mudar para o Brasil tudo certinho a exceção do e-mail que recebo que segue sendo em espanhol,2021-07-08 00:00:00
positivo,A mídia não pôde ser carregada Ajuda bastante utilizo muito o timer que peço para ela fazer pois sou confeiteiro e ela ajuda no tempo de espera de assar os bolos Adoro as frases do dia a automação da casa que fiz com as lâmpadas e tomadas conectadas nela que são ativadas com um simples pedido Praticidade gosto disso,2021-04-22 00:00:00
positivo,Microfone como já era esperado(diante das críticas pode ser melhorado!Não conheço as versões anteriores para comparar!Som excelente para o ambiente quartos Muito potencial para novos recursos com certeza serão liberados).No geral muito satisfeito com as aquisições,2021-01-14 00:00:00
positivo,Estou super satisfeita com a Alexa e principalmente com o atendimento da Amazon O produto chegou 2 dias antes do previsto e bem embalado Comprei ontem e chegou hoje que é feriado,2021-11-02 00:00:00
positivo,Eu adorei a qualidade do som ótima para ambientes meio grandes som alto porém sem perder qualidade reconhece minha voz de longe isso não tive problemas como alguns comentários relatam essa é a minha primeira alexa mais com certeza terei mais echos pela casa as skills são fáceis de configurarSimplesmente adorei,2021-04-07 00:00:00
positivo,a ecodot 3 ainda tem um reconhecimento de fala muito melhor,2021-08-19 00:00:00
positivo,O novo Echo é muito bom a qualidade do som é ótima porém faltam algumas coisas bem básicas em língua portuguesa Algo simples como mudar o provedor da previsão do tempo é impossível Então tem que melhorar,2021-02-20 00:00:00
negativo,Infelizmente não ocorreu muitas mudanças da echo dot passada para a atual Pelo contrário Tenho várias aqui em casa e essa da 4 geração muitas das vezes é necessário gritar com ela para ela fazer algo Perdendo até a vontade de utilizar,2020-12-28 00:00:00
positivo,Se você quer começar a automatizar funções na sua casa comece pelo echo dot e depois vá comprando os demais dispositivos inteligentes O som no volume máximo não é bom mas pra um ambiente pequeno o volume 6 está ótimo Se quiser maior qualidade de som compre o echo ou echo studio,2021-05-09 00:00:00
positivo,Adorei minha Alexa mas eu comprei a preta pela mesa do meu escritório ser de madeira escura O fio de alimentação carregador dela é branco Os modelos anteriores são pretos igual à cor da Alexa Amazon teria a possibilidade da troca dessa peça alimentador)?Obrigada,2021-07-17 00:00:00
positivo,Ainda estamos aprendendo as várias funcionalidades mas no geral estamos gostando Com ela conseguimos ouvir músicas ligar as luzes de cômodos fazer avisos criar lembretes jogar uns jogos disponíveis tipo o Akinator e tal A Amazon tem uma entrega bem rápida,2021-08-21 00:00:00
negativo,A ideia é muito boa porém fiquei muito decepcionado por alguns motivos:1 não conseguir conecta-la a minha smart tv da LG2 esperava mais da qualidade de som muito baixa e sem grave3 ela tem dificuldade de interpretar certos comandos achei pouco sensível a leitura dos comandos de voz,2021-04-20 00:00:00
negativo,A mídia não pôde ser carregada Não gostei pq ela não tem bateria interna e o cabo de carregamento só funciona na tomada não e USB portanto não dá para usar com carregador portátil noais ela é incrível Com isso vc não pode levar ela no carro em uma viagem ou fazenda pois precisa de energia direto da fonte,2021-07-08 00:00:00
positivo,Muitos reclamando da captação de voz aqui de longe ela já entende nem precisa gritar Fiquei decepcionado que na minha TV não funciona como recurso para abrir Netflix YouTube etc. Ela liga e desliga a TV aumenta e diminui o volume e só Virou uma caixa de som aqui que por sinal é muito bom,2021-02-08 00:00:00
negativo,Achei que era melhor Peguei mais por causa de música mas tudo que eu peço preciso assinar Fora as interrupções tbm toda hora com comercial Se soubesse tinha ficado com o YouTube mesmo pelo menos por ele eu não paguei nada Enfim vamos ver quando instalar as lâmpadas vamos ver se vou gostar,2022-03-16 00:00:00
positivo,Comprei para deixar no quarto com o relógio digital mas vai mais além apesar do tamanho tem um som bacana só tive mais trabalho para configurar rede sendo que tenho modelos maiores e achei mais fácil de configurar,2021-04-09 00:00:00
positivo,Essa versão as vezes não reconhece a minha voz ou pergunto algo e ela responde outra coisa Prefiro a terceira geração pois nunca tive nenhum problema quanto a isso Sem sombra de dúvida a qualidade do áudio é bem melhor porém o produto é igual aquele amigo que bateu a cabeça,2021-08-14 00:00:00
negativo,"Comprei o produto no dia das promoções tinha um pequeno sem relógio por 199.00 então resolvi comprar o maior que já vinha com o relógio que era de 249,00 e para minha decepção veio como se eu estivesse comprado sem relógio .Minha compra foi no dia 22 de junho",2021-07-08 00:00:00
positivo,Gostei muito do produto pois ja temos a echo dot 3 geração O som éh bom ela realmente éh muito boa porém as vezes não escuta e faz ações erradas ou até mesmo não reconhece as ações rotineiras Mas éh boa,2022-03-02 00:00:00
positivo,Se souber usar é uma assistente para casa e para o trabalho que facilita demais a vida ajudando a organizar o dia e as tarefas bem como dando a oportunidade de você ouvir suas músicas ou as notícias enquanto realiza suas tarefas cotidianas,2021-09-08 00:00:00
positivo,Estou muito satisfeito com a escolha desse produto para presente Minha mulher adorou Super prático de usar qualidade do som e interações excelentes além de um leque de possibilidades para serem exploradas nesta nova fase da era digital ALÉM DO ÓTIMO PRODUTO DESTAQUE TAMBÉM PARA A ENTREGA FEITA ANTES DA DATA PREVISTA PARABÉNS AMAZON,2021-01-10 00:00:00
positivo,Vale a pena o produto tanto para se ter um assistente comandado por voz quanto para poder fazer automação residencial e também escutar música Para quem já tem uma boa caixa de som BT a echodot é ideal pois conecta-se com a caixa via BT Para mim usei para automação residencial e música,2021-01-05 00:00:00
