Title,Rating,Comment,Date Review
"







  
  
    A véia surda .
  
","3,0 de 5 estrelas","









  
  
    
  Essa é a Alexa gueluda e surda,tenho uma acima da minha cama num suporte e a desgraça n escuta o próprio nome, tive echo dot 3 geração e vale mais a pena ...amazon tente investir em microfone do produto antes de colocar um som mais alto,n deve ser difícil já q é só uma palavra""Alexa"".

  
",Avaliado no Brasil em 17 de dezembro de 2020
"







  
  
    Amei!
  
","5,0 de 5 estrelas","









  
  
    
  A função que mais me atende é a rotina que criei pra me acordar pela manhã! Coloco mensagens, compromissos, programo pra falar as notícias do dia, e também programo para tocar músicas! Excelente! Ah! a qualidade do som da echo dot redonda maior é excelente!!!!

  
",Avaliado no Brasil em 3 de março de 2021
"







  
  
    Péssima conectividade e atendimento amazon pior
  
","1,0 de 5 estrelas","









  
  
    
  Mês passado comprei uma Echo Dot 4ª Geração, ela funcionou bem até a semana passada, quando foi domingo ela parou de reproduzir o conteúdo de onde ela está conectada. Por exemplo, quando eu a conecto no meu laptop ela se conecta, porém não reproduz o conteúdo.

  
",Avaliado no Brasil em 23 de março de 2021
"







  
  
    Recomendo muito! Vale a pena!
  
","5,0 de 5 estrelas","









  
  
    
  Tenho o Echo 3 e o echoshow já, mas este além de ser mais bonito parece ter um áudio melhor e tbm um microfone melhor! Gostei muito!

  
",Avaliado no Brasil em 21 de março de 2021
"







  
  
    Compre o que promete tirando a parte de escutar
  
","5,0 de 5 estrelas","









  
  
    
  Gostei muito do produto faz tudo que eu imaginei que faria integrando com a casa, consigo ligar ventilador, ar condicionado, lâmpada e outro eletrodoméstico que estão em tomadas inteligentes.Único problema, as vezes tenho que falar varias vezes o comando para ela escutar.

  
",Avaliado no Brasil em 10 de maio de 2021
"







  
  
    Ótimo produto
  
","4,0 de 5 estrelas","









  
  
    
  Até o momento esrou gostando muito, está correspondendo as minhas expectativas... Tive apenas um pequeno descontentamento com o reconhecimento de voz, quase tinha que gritar pra Alexa reconhecer o chamado, mas quando mudei a palavra-chave de ""Alexa"" para ""Echo"", isso foi resolvido...

  
",Avaliado no Brasil em 22 de janeiro de 2021
"







  
  
    Qualidade de som
  
","4,0 de 5 estrelas","









  
  
    
  Em comparação ao modelo anterior, a minha percepção é que a qualidade do reconhecimento de voz teve uma melhora significativa, mas a qualidade do som me decepcionou um pouco, pois considerava o som muito bom e na minha expectativa este novo modelo manteria ou seria melhor neste ponto

  
",Avaliado no Brasil em 28 de janeiro de 2021
"







  
  
    Veio com sério defeito!
  
","2,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Ja possuia uma echo dot da geração passada e resolvi adquirir o modelo novo, mas tenho tido muitos problemas com a nova echo dot, o som em alguns momentos é chiado, de péssima qualidade, meu produto veio com defeito, não reconhece meus comandos e trava sem responder a eles diversas vezes. Decepcionado com este modelo.

  
",Avaliado no Brasil em 8 de janeiro de 2021
"







  
  
    Top! Mas as rotinas poderiam ser mais dinâmicas
  
","5,0 de 5 estrelas","









  
  
    
  As rotinas contém passos básicos, sem muita interação. Basicamente uma sequência de ações.Seria interessante se fosse possível solicitar alguma ação condicional no meio da rotina, como por exemplo:- Alexa: Qual rádio deseja ouvir hoje?- Eu: Rádio Gaúcha

  
",Avaliado no Brasil em 26 de maio de 2021
"







  
  
    Decepção
  
","1,0 de 5 estrelas","









  
  
    
  Não consegui configurar o dispositivo, mesmo depois de muitas e variadas tentativas; não encontrei informação detalhada ou manual de instalação que abarque satisfatoriamente o problema (nb. conexão com wifi); não consegui fazer contato com um representante. Estou muito decepcionado!

  
",Avaliado no Brasil em 7 de março de 2021
"







  
  
    Gostei muito , apaixonada por minha alexia .
  
","5,0 de 5 estrelas","









  
  
    
  Até agora estou gostando de todas as funções, pra mim foi uma mão na roda pois precisa de um dispositivo para ouvir música que eu não precisasse pegar nela para colocar a música, baixar som aumentar som sabe da hora, a qualidade do som não é lá essas coisas mais gostei .

  
",Avaliado no Brasil em 12 de março de 2022
"







  
  
    Um pouco surda
  
","4,0 de 5 estrelas","









  
  
    
  Quando li os comentários de outros usuários pensei que fosse exagero, mas hoje percebi que ela é surda. Tenho que falar mais de 1x para acionar as funções. O som é ótimo, somente a lerdeza nos comandos que deixa a desejar. Tenho a 3 geração e não tive problemas do tipo.

  
",Avaliado no Brasil em 8 de julho de 2021
"







  
  
    Estranhamente... som pior que o Eco Dot 3ª
  
","4,0 de 5 estrelas","









  
  
    
  Simples assim. Tenho um de 3ª geração no quarto e cozinha e o de 4ª no escritório. O som é mais estranho comparativamente. Não percebi qualquer outra diferença de velocidade de processamento ou reconhecimento de voz.

  
",Avaliado no Brasil em 14 de novembro de 2021
"







  
  
    Fantástica mas meio surda
  
","4,0 de 5 estrelas","









  
  
    
  O produto é ótimo, atende as expectativas, boa qualidade MAS o reconhecimento de voz pode melhorar, além de ser meio surda, te obrigando a falar alto, as vezes ainda tem problemas no reconhecimento das frase. Apesar desses pequenos pontos negativos, no geral estou muito satisfeito.

  
",Avaliado no Brasil em 18 de janeiro de 2021
"







  
  
    É tudo o que eu esperava
  
","5,0 de 5 estrelas","









  
  
    
  O reconhecimento de voz é muito bom, funciona com entonações diferentes, rouquidão matinal e variações de pronúncia. A voz da Alexa é agradável e a qualidade do som é muito boa para um dispositivo tão pequeno. Uso como despertador, agenda e controlador de dispositivos inteligentes.

  
",Avaliado no Brasil em 11 de março de 2021
"







  
  
    O admin clica em excluir perfil mas não funciona e só conecta uma conta spotify
  
","2,0 de 5 estrelas","









  
  
    
  O admin clica em excluir perfil mas não funciona, ou seja, você não tem controle dessa situação.Só conecta uma conta spotify na Echo o que torna a experiência péssima porque outra pessoa pede pagode na sua conta spotify de rock e prejudica a experiência na plataforma spotify.

  
",Avaliado no Brasil em 15 de julho de 2021
"







  
  
    Vale muito a pena.
  
","5,0 de 5 estrelas","









  
  
    
  Muito boa, mas muitas vezes ela não reconhece o q vc fala, nós temos refletor e ela pergunta se é luz, se fala luz ela pergunta se é refletor kkk, mesmo estando configurado como refletor  Devolvemos pq compramos errado, queríamos com relógio. Pedimos uma outra e estamos aguardando.

  
",Avaliado no Brasil em 18 de janeiro de 2022
"







  
  
    Amiga da familia
  
","5,0 de 5 estrelas","









  
  
    
  Um ótimo aliado para os pais quanto crianças de diversas idades. Auxilia tanto nos informativos quanto nos deveres dos mais novos. Sabendo ir um pouco além pode-se criar rotinas afim de otimizar o tempo em casa, como acender lâmpadas, regar o jardim, fazer compras e abrir o portão.

  
",Avaliado no Brasil em 1 de julho de 2021
"







  
  
    Recomendo
  
","5,0 de 5 estrelas","









  
  
    
  O reconhecimento de voz não é tão bom quando falado a mais de 2 metros. Porém funciona muito bem quando está mais perto.Som distorce um pouco, mais em até 70% entrega um ótimo áudio.Só a transportadora que atrasou a entrega por dois dias a mais da previsão.

  
",Avaliado no Brasil em 9 de julho de 2021
"







  
  
    Perfeita
  
","5,0 de 5 estrelas","









  
  
    
  Chegou super rapido,estava preocupado com a capacidade do microfones, mas ela capta mesmo quando estou longe, não tive nenhum problemao som é muiiiito bom, eu uso muito para ouvir musica e funciona super bem

  
",Avaliado no Brasil em 15 de abril de 2021
"







  
  
    Fantastico
  
","5,0 de 5 estrelas","









  
  
    
  Nunca pensei se fosso gostar tanto, é muito legal, unica observação estética que poderia sugerir é quando se compra na cor preta o fio de alimentação poderia ser preto tambem, de resto tudo perfeito

  
",Avaliado no Brasil em 2 de julho de 2021
"







  
  
    Atendeu minhas expectativas
  
","5,0 de 5 estrelas","









  
  
    
  A qualidade do som é muito boa, achei o processador bem rápido nas respostas. Quanto as críticas que vi sobre a capitação de som, minha casa não é muito grande e ele atendeu minhas expectativas, não tive nenhum problema com isso até agora. Vale a compra, com certeza!

  
",Avaliado no Brasil em 4 de dezembro de 2020
"







  
  
    Muito bom
  
","5,0 de 5 estrelas","









  
  
    
  Reconhece a voz da gente mesmo quando tem mais pessoas conversando na sala.Qualidade de som ótima.

  
",Avaliado no Brasil em 23 de março de 2021
"







  
  
    Praticidade
  
","5,0 de 5 estrelas","









  
  
    
  É incrível! A Alexa tem muitas funcionalidades e ajuda muito no quesito organização pessoal (como ajudar a organizar compromissos no calendário, listas de mercado etc.). Muito prático! Em breve pretendemos comprar outra pra ampliar essas funcionalidades em outras partes da casa.

  
",Avaliado no Brasil em 19 de abril de 2021
"







  
  
    Perfeito! Vale super a pena.
  
","5,0 de 5 estrelas","









  
  
    
  Perfeito! Vale super a pena. Confesso que fiquei com um pouco de medo de comprar essa geração, pois falavam que ela era meio “surda” mas não achei, pelo contrário, as vezes eu falo bem baixo “Alexa” e ela já escuta. Gostei e recomendo.

  
",Avaliado no Brasil em 23 de abril de 2021
"







  
  
    Primeira aquisição, partiu próxima...
  
","4,0 de 5 estrelas","









  
  
    
  Bem, foi meu primeiro contato com a Alexa, através do Fire tv + Echo dot... estou bastante satisfeito com o “reconhecimento de voz” e interfaces. Tem algum problema que, por vezes, não há a ativação direta do som da tb através do fire com a echo, obrigando a reiniciação do fire.

  
",Avaliado no Brasil em 18 de março de 2021
"







  
  
    Incrívelmente incrível
  
","5,0 de 5 estrelas","









  
  
    
  Estou a 3 semanas com ela e já comprei mais uma, a cada dia me surpreende mais, uma dica que dou é não deixar ela muito perto da TV, porque quando a TV está ligada você tem que falar um pouco mais alto para Echo Dot entender.

  
",Avaliado no Brasil em 11 de março de 2021
"







  
  
    excelente compra!!!
  
","5,0 de 5 estrelas","









  
  
    
  apaixonada na compra, todo mundo que vê quer comprar uma! ainda não consegui configurar toda mas é muito bom, muito pratico e rápido. a entrega perfeita tambem, comprei na segunda feira de manha e chegou na terça as 10h, super bem embalado e cuidado. compraria de novo sem pensar

  
",Avaliado no Brasil em 5 de julho de 2021
"







  
  
    Chegou com 1 dia de antecedência. Recomendo.
  
","5,0 de 5 estrelas","









  
  
    
  Um excelente produto, ainda pode melhorar. Pois o Aplicativo é muito pesado e não conseguir configurar o produto para os moradores, parece que ele foi feito somente para um membro da família configurar na conta pessoal. Estou procurando mais informações na internet para configuração.

  
",Avaliado no Brasil em 14 de outubro de 2021
